# Created by Octave 4.0.0, Thu May 10 21:16:30 2018 CEST <olethros@olethros-OptiPlex-9010>
# name: results
# type: struct
# ndims: 2
 -0.1761412399782877 -0.4453227006768238
 -0.1431568871972213 -0.393207978150399
 -0.1722047431445871 -0.5323727241992007
 -0.1087163030655308 -0.5428471477977139
 -0.1563707286785392 -0.5732953939589276
 -0.0776736794541879 -0.5044402406968225
 -0.1947772367053074 -0.3891221856107832
 -0.1722197822818018 -0.4843243170947756
 -0.2374408744961364 -0.5005514169559611
 -0.2125444786421251 -0.6132345929059128
 -0.06577525498451592 -0.4457819874983777
 -0.1598655662384419 -0.4863955551358295
 -0.09347207448741457 -0.4892050451790192
 -0.1150016181818266 -0.4886330863045881
 -0.1643573269276336 -0.485315167214007
 -0.1306589563006597 -0.4263674360289523



# name: <cell-element>
# type: matrix
# rows: 61
# columns: 2
 -0.1268440510497836 -0.1521807170281116
 -0.2545422168574847 -0.6564419424297115
 -0.08144380166505938 -0.7768972157756378
 -0.08299851074639059 -0.6868727198181697
 -0.1272893760020603 -0.7431843665585769
 -0.2034478477963292 -0.7178994433953134
 -0.1947467851436594 -0.9266513503448506
 -0.2469570268805699 -0.803836457367063
 -0.3130255966098988 -1.06479963205385
 -0.3012406751715418 -0.9472611918131491
 -0.3150325235474923 -0.9100047511955567
 -0.3544471492900331 -0.9686757470414109
 -0.1653706415111479 -1.080862879252797
 -0.3103528958061506 -1.151886445257177
 -0.3248324298678076 -1.029745657024275
 -0.1160151610052653 -1.195695229509437
 -0.1669922696062708 -1.351416702587004
 -0.2824526330539366 -1.140091068021321
 -0.1723716518624882 -1.302829857667297
 -0.2121081024154018 -1.432323877016642
 -0.2291536352858307 -1.359590336532893
 -0.2651495545674603 -1.257421316694308
 -0.4005569037670391 -1.481033373205162
 -0.232267902392397 -1.558046858442762
 -0.2669869456442289 -1.488070031773722
 -0.2584852238424605 -1.393372591750164
 -0.2895480758617923 -1.434621320027107
 -0.4198923164795563 -1.375306911880629
 -0.2806242758301205 -1.661040176975439
 -0.3275533458818633 -1.483152723480654
 -0.2793607147369509 -1.376389036589165
 -0.2705859836790988 -1.512135525821015
 -0.3551165925919745 -1.408530207448707
 -0.3664225045762963 -1.575894262875305
 -0.2841499689676377 -1.711832908912958
 -0.3621407418014312 -1.609626194051452
 -0.2793842448321294 -1.601622612801586
 -0.3088567786644383 -1.514993594773727
 -0.3722524293036472 -1.426849303662386
 -0.4267652408362225 -1.860648673531332
 -0.5013644460965268 -1.591950922201428
 -0.2729263237337199 -1.524335673296751
 -0.2682568541081727 -1.574068283830151
 -0.3158783176826856 -1.428374563376096
 -0.3972136929553014 -1.461439178255527
 -0.2571158203105914 -1.463731352816777
 -0.2839751310464108 -1.451123520122395
 -0.3393300713550834 -1.519820131255
 -0.2041538227960075 -1.442725679224203
 -0.2480558467497697 -1.715910188274512
 -0.3344004465300709 -1.681423154354115
 -0.3962263768966034 -1.322230418486719
 -0.4736772115622184 -0.6117422373217479
 -0.3564792025056012 -0.9368386410863463
 -0.2400968872346906 -0.9511974149694078
 -0.3888635738487886 -1.076847812821607
 -0.4643074999952545 -1.228650514480234
 -0.414009545199083 -0.9847096489031184
 -0.5072812144521287 -1.176995332624912
 -0.2621113077638912 -0.4372615638202647
 -0.1957035969788467 -0.386841066474672



# name: <cell-element>
# type: matrix
# rows: 61
# columns: 2
 -0.2911597686905114 -0.6268914556687012
 -0.1175120161465197 -0.5986195393532613
 -0.1144531018245346 -0.5040071095560102
 -0.1354980455278816 -0.5561045876247506
 -0.1325738207210786 -0.3547740807216667
 -0.1649412228857649 -0.319751822382454
 -0.1720946158256683 -0.415141386538469
 -0.1913786898631638 -0.6105262086871286
 -0.188621236400042 -0.6969217399197918
 -0.1971455817906876 -0.2853588869707377
 -0.2377214779952355 -0.3748473464202033
 -0.2218786121322441 -0.3015069981254112
 -0.2652998334915723 -0.381699718306357
 -0.2980032441370387 -0.4252187386087746
 -0.2332704686720538 -0.3111946691357859
 -0.2047743549344656 -0.3626277613859245
 -0.193136989946436 -0.3587182454686512
 -0.1811340570811006 -0.3350726304264466
 -0.2170187116360001 -0.4246359016986961
 -0.2126602873989458 -0.4718946961451058
 -0.2855498072603243 -0.5125528036855973
 -0.3053361540426235 -0.3925452827840827
 -0.2514330200797961 -0.4242565453585921
 -0.2719607994992346 -0.4144722387177639
 -0.2983366646241914 -0.3626549748363272
 -0.3195920205378691 -0.3943167734271772
 -0.1949513646463363 -0.5443268808389861
 -0.2487346163237434 -0.290001047348702
 -0.244756925071296 -0.3350636997692725
 -0.2103820221969949 -0.3009734943807396
 -0.210730664768862 -0.3967007383563403
 -0.2477795733800947 -0.4753169104678084
 -0.2372051987056631 -0.2219970300432065
 -0.3057724550017488 -0.3184552774806371
 -0.2533564152961742 -0.4481501032463187
 -0.3612762949306261 -0.4423481882464646
 -0.2713723359838672 -0.4401425738591866
 -0.2256978865212556 -0.4700085666871644
 -0.2756339320896903 -0.4291458921966948
 -0.266218622341488 -0.5181900941743032
 -0.3818268250526484 -0.3711836479743783
 -0.3475724562705199 -0.4098713440865365
 -0.3323872772484832 -0.5095706908649926
 -0.3860337520529158 -0.5776970414018208
 -0.288057197393402 -0.5809934838421988
 -0.2592795864108192 -0.4500220825692054
 -0.2923507849336881 -0.5486822906641382
 -0.3167843068533134 -0.2488574994550367
 -0.3965250137786812 -0.2592611696715
 -0.3221851291769147 -0.3545474404873566
 -0.3364558012304031 -0.4678129640156713
 -0.3962795016077141 -0.2735569176279078
 -0.3411539447681555 -0.2797565737512115
 -0.3432298057354485 -0.3958527288757436
 -0.4359418624554214 -0.3778233111030386
 -0.4182633335910346 -0.5215479225465547
 -0.3847715225391202 -0.4697518847417056
 -0.3485893034120875 -0.3857226710205245
 -0.3249802127532897 -0.3992619946848911
 -0.3417270417030553 -0.4794562348684004
 -0.3937293920624482 -0.5359260844150021



# name: <cell-element>
# type: matrix
# rows: 61
# columns: 2
 -0.8983448883824557 -1.710079828815594
 -0.08966153078951984 -0.5256600058681145
 -0.07879520713996703 -0.4495263964137713
 -0.06704822612377712 -0.424596432266294
 -0.08529709225984287 -0.5747592115866613
 -0.05281407339322472 -0.4922639877292165
 -0.05070790325549361 -0.4475277645441542
 -0.06334659301102302 -0.4518407303025846
 -0.05476275840615674 -0.4291817588992994
 -0.05658586672209878 -0.3767707073023512
 -0.05294118443534827 -0.3404238709573512
 -0.0434070863266243 -0.3123156840398551
 -0.03046546837168406 -0.3111842626302894
 -0.0425620659833157 -0.270882281340725
 -0.03492688006006418 -0.2589207141803289
 -0.03610674724214977 -0.2741728786839
 -0.03171285761529598 -0.2843450221381858
 -0.03307767001971042 -0.25540577186624
 -0.03788963329210013 -0.6133548815635366
 -0.02346022704178383 -0.5524001739031383
 -0.02464844678352889 -0.5393855182468318
 -0.02892545981049756 -0.5033446758592763
 -0.02708631759037275 -0.4944557416534374
 -0.0286176855812692 -0.487737042474881
 -0.0376812861952979 -0.4764932860088409
 -0.01976608816206034 -0.4690622079479374
 -0.02506104387524935 -0.4594848872307893
 -0.03973610551143698 -0.4628299939219291
 -0.02445899038724738 -0.4642722123478322
 -0.02381651486443823 -0.5157213348483407
 -0.02907026889631196 -0.5673249328767132
 -0.01984639355907733 -0.543622280288991
 -0.02329866071636299 -0.5576720284264687
 -0.02604701900721872 -0.5709089881781297
 -0.01726759343216289 -0.563230720471616
 -0.01930061658449357 -0.5501536333120008
 -0.0199641326296587 -0.5374235422795915
 -0.01523786345583104 -0.5201003887379713
 -0.01854885769505479 -0.5089314523264886
 -0.0189681642633698 -0.5037463668207387
 -0.02580404665527017 -0.4968669773242719
 -0.01595005595747059 -0.4748927007857481
 -0.01572578336955985 -0.4901913447393881
 -0.01572593373990654 -0.4432139183861498
 -0.01802247880235161 -0.4362394650366452
 -0.01374058395921227 -0.4334435417538983
 -0.01220870939135474 -0.4325685501746795
 -0.01196860797959697 -0.4241661702738216
 -0.01483791572718138 -0.4111607513309787
 -0.009891463844401276 -0.4129894801417308
 -0.01283309409974345 -0.4119808332002434
 -0.01485350511862806 -0.4201769547306318
 -0.01377232922989317 -0.4112023653793582
 -0.01481152492199988 -0.42080973684175
 -0.01493276281337979 -0.4256662046245571
 -0.01119039652171337 -0.408814564514594
 -0.009739118091237583 -0.3954139311495047
 -0.009501604931777829 -0.3972386235868643
 -0.0168264565329764 -0.4039106309333538
 -0.01101406885325671 -0.4110725155443838
 -0.01246505207509675 -0.4059949912100461





# name: PF
# type: cell
# rows: 1
# columns: 5
# name: <cell-element>
# type: matrix
# rows: 61
# columns: 2
 0.7910218130503403 1.344964458089387
 2.506034463547675 3.283336447006585
 2.389843587116986 3.258798481618684
 2.528427708329967 3.443522653102728
 2.70416918144283 3.391068860624308
 1.698133096146336 3.332089673921793
 2.150378023731865 3.269474712128963
 1.934824895966411 3.203537400719673
 2.208514635125267 3.497901670829065
 2.806646711457891 3.466420531279871
 2.943414276406568 3.535280053831136
 2.269372028362881 3.60972400906667
 1.946297581922329 3.618864994124606
 2.994969971477022 3.371218608764531
 2.920163438535692 3.413236734549299
 2.286960396359202 3.507233270595155
 1.852136784419081 3.487156301125768
 2.348308965797461 3.292531933545453
 1.835419077436806 3.401799725802213
 1.706802229267666 3.456618750769656
 2.024330109010422 3.502654149398688
 2.866696651282151 3.604063773867099
 2.0341927709837 3.541488099004195
 2.884448989633661 3.565572165848045
 2.504091673925099 3.546420315363006
 2.462687137424636 3.678623946276542
 1.88482559427917 3.350684824954297
 2.132959439321258 3.272689972755155
 2.665228885217084 3.665646358504564
 2.987852637825815 3.356921051904938
 2.927508924317088 3.558989178696079
 2.777689947517283 3.375226103438557
 1.813497375348396 3.558455398212161
 2.845665797959053 3.398409751662226
 2.792505203774153 3.277918470195626
 2.677316174460445 3.624184569382086
 2.739550504405508 3.610240182753825
 2.69192197644262 3.723692745147244
 2.565709765098402 3.834824858852931
 2.624420957348417 3.339863629628588
 2.836044396489438 3.604946852534133
 2.753403915003133 3.641592663040909
 2.214999067335475 3.823566648977879
 2.762010055692803 3.526278093042186
 2.954973078274612 3.330568243002736
 2.672328556217634 3.627079398916377
 2.767576898865376 3.586828487636412
 2.635422837073355 3.628551824482107
 2.716341379395757 3.401704466978182
 2.682018018267043 3.182141898804439
 2.107511872921303 3.546882931459299
 2.786641489772979 3.25770016546716
 2.88046113672839 3.672777688340779
 2.451016332381949 3.505384378709001
 2.741742340749502 3.471716070520076
 2.859508616971453 3.550227875353449
 3.01374671060081 3.103598255619692
 2.779742266263956 3.852522239361919
 2.880766176727733 3.377979821072669
 2.725726957064067 3.541047323088003
 2.609557248814313 3.340651665791015



# name: <cell-element>
# type: matrix
# rows: 61
# columns: 2
 1.102803778340848 1.08300820706504
 1.224612458847262 3.446725886469656
 1.695904690363252 2.984288297099656
 1.354754812241133 2.51219112876743
 1.850412512388916 2.495320175438242
 2.370854688073134 2.746532551340545
 1.890263057514063 2.873042630779737
 1.815655545763082 3.386801148637111
 2.164075209275397 3.157962130937877
 2.263339213168075 3.105909747683708
 2.338284707090469 3.370724277525551
 2.199171594790209 3.488132236867502
 1.898911933594729 3.078559727266217
 2.341899299400191 3.097093448545706
 2.095533813954201 3.504421067405766
 1.901913417787605 2.780024770101198
 1.740327016749194 3.294845638401728
 1.929912631625982 3.037235482146973
 1.737180878745316 3.543412704322649
 1.955663880872422 3.485130956415887
 2.098767686182511 3.425856328063874
 2.229199079106344 3.459431605843026
 1.687325445339922 3.784539811040442
